Tipo;Colonia;Habitaciones;Garages;Suites;Area;Valor;Condominio;Impuesto
Departamento;Santa Fe;2;1;1;80;7700.0;4200.0;8750.0
Departamento;Roma Norte;2;1;0;88;4200.0;2320.5;0.0
Departamento;Narvarte;3;1;0;148;8750.0;3850.0;770.0
Departamento;Condesa;3;0;1;110;10500.0;5600.0;10283.0
Departamento;El Contadero;3;0;0;115;6300.0;1645.0;0.0
Departamento;Santa Fe;3;2;3;100;6650.0;5243.0;444.5
Departamento;Roma;3;1;0;109;8750.0;3244.5;609.0
Departamento;Santa Fe;2;1;2;80;3500.0;4140.5;0.0
Departamento;Santa Fe;3;1;1;72;7000.0;2205.0;0.0
Departamento;Peralvillo;3;1;1;85;3675.0;3437.0;357.0
Departamento;Santa Fe;3;1;0;100;6300.0;4200.0;910.0
Departamento;Santa Fe;2;1;1;105;9450.0;5568.5;700.0
Departamento;Narvarte;2;1;0;79;5250.0;1645.0;0.0
Departamento;Roma;1;1;0;80;8400.0;2800.0;441.0
Departamento;Narvarte;2;1;2;87;10325.0;2590.0;455.0
Departamento;Condesa;2;0;0;80;8400.0;630.0;3482.5
Departamento;Del Valle;2;0;0;123;9100.0;2800.0;710.5
Departamento;Narvarte;3;1;0;100;8750.0;4469.5;0.0
Departamento;Condesa;2;1;0;85;10465.0;2975.0;595.0
Departamento;Napoles;2;1;0;84;9450.0;2502.5;752.5
Departamento;Narvarte;2;2;0;80;6300.0;1925.0;283.5
Departamento;Arboledas;2;1;1;74;4550.0;1753.5;472.5
Departamento;San Miguel Chapultepec;2;1;1;70;5950.0;1102.5;490.0
Departamento;Narvarte;3;1;0;125;8750.0;3850.0;700.0
Departamento;Santa Fe;3;1;3;80;9625.0;4200.0;0.0
Departamento;Condesa;2;1;0;70;7700.0;2037.0;535.5
Departamento;Del Valle;3;0;0;95;8750.0;2012.5;325.5
Departamento;Santa Fe;2;1;1;83;7000.0;4672.5;0.0
Departamento;Napoles;3;0;0;135;10150.0;2800.0;805.0
Departamento;Condesa;3;0;0;152;10500.0;4287.5;1424.5
Departamento;Santa Fe;3;1;1;100;9800.0;5197.5;899.5
Departamento;Santa Fe;2;0;1;70;5250.0;3360.0;0.0
Departamento;Napoles;2;0;0;75;9450.0;3073.0;0.0
Departamento;Santa Fe;3;2;2;96;6650.0;2625.0;875.0
Departamento;Del Valle;3;1;0;150;10500.0;2800.0;665.0
Departamento;San Pedro de los Pinos;3;0;1;100;9450.0;5460.0;367.5
Departamento;Santa Fe;2;1;1;70;9800.0;3395.0;245.0
Departamento;Santa Fe;3;2;1;96;9800.0;4200.0;675.5
Departamento;Santa Fe;3;2;1;193;8750.0;13300.0;3020.5
Departamento;Condesa;2;0;0;75;5950.0;45.5;1494.5
Departamento;Condesa;2;1;1;94;8750.0;4728.5;472.5
Departamento;Narvarte;2;0;1;75;6650.0;2506.0;304.5
Departamento;Santa Fe;2;1;1;95;8575.0;5950.0;0.0
Departamento;Lomas de Chapultepec;2;1;1;79;9275.0;5957.0;1421.0
Departamento;Nueva Santa María;3;1;0;130;4550.0;2450.0;0.0
Departamento;Condesa;3;0;0;80;10500.0;2975.0;3433.5
Departamento;Condesa;2;0;1;98;7875.0;4991.0;721.0
Departamento;Del Valle;3;1;1;90;7700.0;4529.0;0.0
Departamento;San Jerónimo;2;1;1;87;7700.0;2772.0;658.0
Departamento;Del Valle;2;1;1;80;9450.0;3202.5;0.0
Departamento;Narvarte;3;1;0;72;6825.0;700.0;290.5
Departamento;Santa Fe;2;1;2;83;7875.0;4060.0;889.0
Departamento;Condesa;3;0;0;88;10150.0;2495.5;598.5
Departamento;San Miguel Chapultepec;2;1;0;70;4550.0;1757.0;280.0
Departamento;Condesa;2;0;0;85;8750.0;2975.0;0.0
Departamento;Santa Fe;2;1;0;70;4900.0;2789.5;0.0
Departamento;El Contadero;2;1;0;70;5950.0;1400.0;350.0
Departamento;Santa Fe;3;1;1;74;6300.0;2170.0;0.0
Departamento;San Miguel Chapultepec;1;1;0;70;4200.0;2695.0;0.0
Departamento;Santa Fe;2;1;1;87;7700.0;2758.0;0.0
Departamento;Narvarte;3;1;0;170;8750.0;2730.0;623.0
Departamento;Narvarte;3;1;1;145;9800.0;3500.0;672.0
Departamento;San Pedro de los Pinos;2;1;1;84;5600.0;2940.0;0.0
Departamento;Del Valle;3;1;0;135;9450.0;5295.5;878.5
Departamento;Condesa;2;0;0;70;8400.0;1750.0;315.0
Departamento;Narvarte;3;0;1;90;5250.0;3272.5;339.5
Departamento;Narvarte;3;1;1;110;10150.0;3850.0;637.0
Departamento;Santa Fe;2;2;1;89;5950.0;4725.0;280.0
Departamento;Condesa;3;0;0;100;8750.0;3692.5;1050.0
Departamento;Narvarte;3;0;0;80;8750.0;1575.0;227.5
Departamento;Condesa;3;1;0;160;10500.0;6160.0;1319.5
Departamento;San Miguel Chapultepec;1;1;0;71;5250.0;2205.0;276.5
Departamento;El Contadero;3;1;1;140;7000.0;2135.0;0.0
Departamento;Santa Fe;2;0;0;103;9800.0;6240.5;693.0
Departamento;Santa Fe;2;1;1;98;5775.0;3430.0;504.0
Departamento;Santa Fe;2;1;2;90;8050.0;5285.0;8736.0
Departamento;Narvarte;2;0;0;79;5775.0;875.0;287.0
Departamento;Santa Fe;2;1;2;82;9100.0;5145.0;864.5
Departamento;Roma;3;1;1;130;10500.0;5061.0;0.0
Departamento;Santa Fe;1;1;1;74;6650.0;4550.0;0.0
Departamento;Peralvillo;3;1;1;73;5600.0;2625.0;0.0
Departamento;Santa Fe;3;1;3;80;10500.0;4200.0;0.0
Departamento;Del Valle;2;1;0;75;7700.0;3132.5;0.0
Departamento;Juárez;2;0;0;70;6300.0;2625.0;350.0
Departamento;Santa Fe;3;2;1;89;6650.0;2695.0;406.0
Departamento;Santa Fe;3;2;1;80;5915.0;3850.0;455.0
Departamento;Nueva Santa María;2;1;0;91;4900.0;2429.0;262.5
Departamento;Narvarte;2;1;0;70;6300.0;892.5;140.0
Departamento;Coyoacán;2;0;0;90;10500.0;3850.0;735.0
Departamento;Santa Fe;2;1;1;90;7000.0;4550.0;990.5
Departamento;Centro Histórico;2;0;0;70;5250.0;1855.0;210.0
Departamento;Santa Fe;1;2;0;70;8750.0;5250.0;0.0
Departamento;Juárez;2;0;0;70;8575.0;1400.0;87.5
Departamento;Narvarte;3;1;1;160;9800.0;2800.0;0.0
Departamento;Santa Fe;2;2;1;78;7000.0;10899.0;1417.5
Departamento;Condesa;3;1;0;110;8750.0;4725.0;455.0
Departamento;Napoles;3;1;0;88;7000.0;1368.5;196.0
Departamento;Santa Fe;2;1;1;77;8750.0;4900.0;371.0
Departamento;Condesa;3;0;0;105;9100.0;3538.5;619.5
Departamento;San Miguel Chapultepec;2;1;0;80;5600.0;1925.0;0.0
Departamento;Santa Fe;3;2;1;90;10500.0;3500.0;0.0
Departamento;San Pedro de los Pinos;2;1;0;90;10150.0;2852.5;336.0
Departamento;La Virgen;3;1;0;81;4900.0;2292.5;56.0
Departamento;Roma;2;1;1;78;10500.0;3290.0;633.5
Departamento;San Miguel Chapultepec;2;2;0;102;5600.0;3472.0;451.5
Departamento;Condesa;3;0;0;149;7000.0;3115.0;182.0
Departamento;Santa Fe;3;1;1;73;5950.0;2156.0;101.5
Departamento;Napoles;2;0;0;84;10500.0;2520.0;455.0
Departamento;Condesa;3;1;0;92;8750.0;3850.0;385.0
Departamento;Santa Fe;3;2;1;100;10500.0;4200.0;0.0
Departamento;Narvarte;2;1;1;95;5950.0;2996.0;388.5
Departamento;Condesa;2;0;1;114;8400.0;4935.0;490.0
Departamento;Condesa;3;1;1;92;8750.0;3850.0;5292.0
Departamento;Santa Fe;2;1;1;86;10150.0;3780.0;560.0
Departamento;El Contadero;2;1;0;70;5950.0;1575.0;105.0
Departamento;Napoles;2;0;0;75;9800.0;3213.0;0.0
Departamento;Coyoacán;3;0;0;90;8750.0;4585.0;780.5
Departamento;Narvarte;2;0;0;79;4200.0;3209.5;318.5
Departamento;Roma;1;1;0;100;8750.0;3272.5;542.5
Departamento;Condesa;2;1;0;73;10150.0;4025.0;0.0
Departamento;Roma Norte;2;0;0;75;4200.0;1610.0;0.0
Departamento;Villa Coapa;3;0;0;75;3325.0;304.5;49.0
Departamento;Coyoacán;3;0;0;90;9800.0;4900.0;630.0
Departamento;Santa Fe;2;1;1;84;8750.0;7297.5;927.5
Departamento;Condesa;3;1;0;90;10500.0;3857.0;878.5
Departamento;Roma;2;1;0;87;10500.0;2730.0;0.0
Departamento;Narvarte;3;0;1;126;9100.0;2961.0;784.0
Departamento;Santa Fe;3;2;1;105;9800.0;5705.0;917.0
Departamento;Napoles;2;0;0;87;9100.0;2502.5;535.5
Departamento;San Felipe de Jesús;2;2;0;81;2975.0;1225.0;171.5
Departamento;San Rafael;2;0;0;76;4200.0;875.0;0.0
Departamento;Roma;2;0;0;91;9800.0;1225.0;0.0
Departamento;Santa Fe;1;2;1;124;10500.0;3437.0;1106.0
Departamento;Santa Fe;2;1;1;76;6650.0;4900.0;0.0
Departamento;Narvarte;2;0;0;80;6650.0;2450.0;0.0
Departamento;Juárez;3;0;0;95;7700.0;3650.5;336.0
Departamento;Narvarte;3;2;0;104;8750.0;4333.0;574.0
Departamento;Santa Fe;2;1;1;70;5600.0;3150.0;0.0
Departamento;Narvarte;2;1;1;76;8750.0;3255.0;322.0
Departamento;Condesa;2;0;0;72;10500.0;3482.5;367.5
Departamento;Napoles;2;0;0;75;9450.0;3073.0;0.0
Departamento;Mixcoac;2;2;0;74;3850.0;2625.0;45.5
Departamento;Narvarte;3;1;0;70;5950.0;2765.0;395.5
Departamento;Narvarte;2;1;0;88;4200.0;2240.0;0.0
Departamento;Condesa;3;0;0;110;10500.0;3500.0;70.0
Departamento;Narvarte;3;1;0;95;8050.0;2485.0;0.0
Departamento;Santa Fe;2;1;2;74;8050.0;4725.0;0.0
Departamento;Santa Fe;4;2;1;120;10500.0;5600.0;843.5
Departamento;San Pedro de los Pinos;3;1;0;90;7000.0;3318.0;528.5
Departamento;Santa Fe;2;1;1;75;5600.0;3013.5;0.0
Departamento;Narvarte;3;0;0;100;7700.0;2100.0;0.0
Departamento;Condesa;2;1;0;150;10500.0;4200.0;1375.5
Departamento;Santa Fe;3;1;1;76;5950.0;2800.0;0.0
Departamento;Santa Fe;2;1;1;96;10500.0;5250.0;5250.0
Departamento;Narvarte;2;0;0;75;6300.0;1400.0;0.0
Departamento;Bosques de las Lomas;2;1;1;80;10500.0;3654.0;833.0
Departamento;Roma;2;1;1;90;8750.0;3780.0;654.5
Departamento;Santa Fe;4;2;1;103;9450.0;5600.0;469.0
Departamento;San Miguel Chapultepec;3;1;0;75;5600.0;2709.0;0.0
Departamento;Condesa;3;1;0;86;7700.0;4760.0;616.0
Departamento;Roma;3;2;1;120;10150.0;6436.5;1242.5
Departamento;Santa Fe;2;1;1;78;8750.0;3850.0;350.0
Departamento;Roma;2;1;1;98;9800.0;6300.0;759.5
Departamento;Santa Fe;4;2;2;114;7000.0;4109.0;455.0
Departamento;Roma;3;1;1;130;9100.0;4200.0;350.0
Departamento;Santa Fe;3;2;0;89;7525.0;4200.0;766.5
Departamento;Condesa;3;0;0;90;9450.0;1277.5;35.0
Departamento;Napoles;3;0;0;127;10500.0;4725.0;630.0
Departamento;Narvarte;2;0;0;70;6125.0;1435.0;224.0
Departamento;El Rosedal;3;1;1;90;4200.0;875.0;0.0
Departamento;San Miguel Chapultepec;2;0;1;74;5250.0;2971.5;318.5
Departamento;Roma Norte;3;1;1;79;8400.0;3832.5;0.0
Departamento;Narvarte;3;1;1;90;10500.0;3150.0;0.0
Departamento;San Pedro de los Pinos;3;0;0;105;6650.0;2369.5;0.0
Departamento;Condesa;3;0;1;73;8050.0;4158.0;458.5
Departamento;Roma Norte;2;1;1;76;5600.0;2450.0;87.5
Departamento;Narvarte;2;1;0;70;7000.0;2310.0;297.5
Departamento;Condesa;2;0;1;70;7700.0;2275.0;245.0
Departamento;Del Valle;2;0;0;106;9450.0;3115.0;542.5
Departamento;Del Valle;3;0;1;118;7350.0;5694.5;710.5
Departamento;Iztacalco;2;1;0;91;4900.0;1575.0;0.0
Departamento;Santa Fe;4;2;1;148;8750.0;6650.0;833.0
Departamento;Narvarte;2;1;0;73;6300.0;2502.5;0.0
Departamento;San Miguel Chapultepec;2;0;0;80;4900.0;1743.0;70.0
Departamento;San Rafael;3;0;0;110;6300.0;2170.0;437.5
Departamento;Polanco;2;1;1;74;9450.0;6195.0;882.0
Departamento;Narvarte;3;0;1;118;8750.0;2940.0;0.0
Departamento;Santa Fe;4;2;1;105;9800.0;3675.0;7700.0
Departamento;Roma Norte;2;1;1;70;5600.0;1750.0;0.0
Departamento;Condesa;3;1;0;137;7350.0;3167.5;724.5
Departamento;Santa Fe;3;2;1;90;8750.0;6195.0;10780.0
Departamento;Santa Fe;2;2;2;80;10500.0;5250.0;136.5
Departamento;Condesa;3;0;1;130;8750.0;3654.0;1015.0
Departamento;Santa Fe;2;1;1;78;3150.0;4200.0;546.0
Departamento;Santa Fe;2;1;2;90;7700.0;3955.0;0.0
Departamento;San Pedro de los Pinos;2;1;1;72;10500.0;5775.0;812.0
Departamento;Nativitas;2;0;0;70;6300.0;770.0;696.5
Departamento;Narvarte;2;0;0;85;4550.0;2219.0;0.0
Departamento;Santa Fe;4;2;1;120;10500.0;5600.0;0.0
Departamento;Condesa;3;0;0;106;9800.0;3185.0;735.0
Departamento;Roma Norte;3;1;0;90;4900.0;1750.0;52.5
Departamento;Del Valle;3;0;0;96;9100.0;2450.0;0.0
Departamento;Santa Fe;2;1;1;72;9100.0;5950.0;833.0
Departamento;Centro Histórico;2;0;0;73;6650.0;2415.0;245.0
Departamento;Santa Fe;2;1;1;80;5250.0;5250.0;1358.0
Departamento;Narvarte;3;1;0;90;4550.0;2345.0;0.0
Departamento;Narvarte;3;0;0;119;6650.0;2117.5;605.5
Departamento;Narvarte;3;1;1;88;7700.0;3048.5;0.0
Departamento;Del Valle;2;1;1;95;10150.0;3255.0;581.0
Departamento;San Miguel Chapultepec;2;1;0;71;6300.0;3150.0;0.0
Departamento;San Pedro de los Pinos;2;1;1;80;10500.0;4550.0;0.0
Departamento;Roma;2;1;0;70;9450.0;2870.0;423.5
Departamento;Juárez;2;0;0;71;5950.0;2397.5;444.5
Departamento;Santa Fe;2;1;1;70;7000.0;6212.5;0.0
Departamento;Narvarte;2;0;0;110;6300.0;1225.0;0.0
Departamento;Narvarte;2;1;1;80;5950.0;2800.0;343.0
Departamento;Narvarte;3;1;0;107;7350.0;1680.0;0.0
Departamento;Roma;2;0;0;98;8750.0;3052.0;0.0
Departamento;Condesa;1;0;0;70;6650.0;2142.0;49.0
Departamento;Narvarte;2;1;0;73;6125.0;2030.0;374.5
Departamento;Narvarte;3;1;1;130;9800.0;3325.0;0.0
Departamento;Narvarte;3;1;0;89;8050.0;3111.5;427.0
Departamento;Narvarte;2;1;1;70;6650.0;2450.0;273.0
Departamento;Santa Fe;3;2;1;131;10500.0;8225.0;1498.0
Departamento;Narvarte;3;1;0;90;7350.0;3454.5;0.0
Departamento;Roma;3;1;1;85;10500.0;2590.0;360.5
Departamento;Condesa;3;1;0;101;9800.0;5180.0;770.0
Departamento;Santa Fe;2;1;2;78;6650.0;3780.0;574.0
Departamento;Santa Fe;3;2;2;83;8400.0;2135.0;4900.0
Departamento;Santa Fe;3;1;2;70;5250.0;3832.5;0.0
Departamento;Roma;2;1;1;100;10150.0;4175.5;850.5
Departamento;Santa Fe;2;2;1;107;10465.0;4550.0;10150.0
Departamento;Del Valle;2;1;1;84;9800.0;1330.0;623.0
Departamento;Santa Fe;2;1;1;73;7000.0;3101.0;0.0
Departamento;Santa Fe;4;2;2;190;10500.0;5414.5;1190.0
Departamento;Roma;2;1;0;80;7700.0;4487.0;0.0
Departamento;Narvarte;3;0;0;84;4200.0;1400.0;357.0
Departamento;Santa Fe;3;2;1;145;10150.0;6300.0;1225.0
Departamento;Roma Norte;2;0;0;70;4725.0;1540.0;42.0
Departamento;San Miguel Chapultepec;2;1;1;80;5250.0;1883.0;336.0
Departamento;Roma Norte;3;0;0;100;5600.0;1050.0;210.0
Departamento;San Pedro de los Pinos;2;0;0;74;7000.0;2380.0;343.0
Departamento;Santa Fe;2;1;1;80;7000.0;4200.0;525.0
Departamento;Condesa;3;1;0;122;9450.0;4907.0;654.5
Departamento;Polanco;2;2;1;74;10325.0;4980.5;679.0
Departamento;Santa Fe;2;1;1;98;10150.0;3780.0;581.0
Departamento;Santa Fe;3;1;2;80;10500.0;4550.0;4662.0
Departamento;Peralvillo;3;1;1;70;4900.0;2100.0;0.0
Departamento;Santa Fe;3;2;1;122;9100.0;3482.5;903.0
Departamento;Doctores;2;0;0;76;3850.0;1225.0;630.0
Departamento;Condesa;2;2;1;81;9100.0;1991.5;94.5
Departamento;Bosques de las Lomas;2;2;1;90;9800.0;5285.0;1263.5
Departamento;Condesa;2;1;1;80;9100.0;2905.0;693.0
Departamento;Santa Fe;2;1;1;87;7000.0;4200.0;654.5
Departamento;San Miguel Chapultepec;2;1;1;72;9100.0;1225.0;0.0
Departamento;San Miguel Chapultepec;2;1;0;70;4900.0;1225.0;168.0
Departamento;Santa Fe;2;1;1;85;6300.0;3850.0;483.0
Departamento;Del Valle;3;0;0;112;6650.0;3482.5;598.5
Departamento;Condesa;3;1;0;90;10500.0;3010.0;0.0
Departamento;Condesa;2;1;0;70;7700.0;2800.0;70.0
Departamento;San Miguel Chapultepec;2;1;1;101;6650.0;2450.0;497.0
Departamento;Narvarte;2;1;1;87;8750.0;1925.0;0.0
Departamento;San Miguel Chapultepec;2;1;0;97;5600.0;2170.0;98.0
Departamento;Santa Fe;2;1;1;70;7000.0;3150.0;0.0
Departamento;Narvarte;2;0;0;70;5600.0;1610.0;168.0
Departamento;Narvarte;3;2;1;110;8050.0;4200.0;595.0
Departamento;Santa Fe;2;1;1;88;8750.0;3675.0;630.0
Departamento;Ciudad de los Deportes;2;1;0;93;2450.0;2450.0;287.0
Departamento;Narvarte;3;1;1;110;9800.0;2670.5;0.0
Departamento;Roma;2;1;0;90;9450.0;2268.0;490.0
Departamento;Santa Fe;2;1;1;85;9800.0;4410.0;0.0
Departamento;Santa Fe;2;1;0;72;10150.0;2352.0;0.0
Departamento;Santa Fe;2;1;1;85;7700.0;3850.0;483.0
Departamento;Del Valle;3;1;1;130;9800.0;5250.0;700.0
Departamento;La Condesa;2;0;0;70;7560.0;1995.0;283.5
Departamento;Las Águilas;3;2;1;75;5950.0;2275.0;280.0
Departamento;Santa Fe;2;1;1;70;5950.0;4200.0;0.0
Departamento;La Florida;3;1;1;73;4550.0;2677.5;266.0
Departamento;Santa Fe;2;2;1;85;8400.0;4900.0;0.0
Departamento;Santa Fe;2;1;1;85;9800.0;3850.0;0.0
Departamento;Nueva Santa María;3;0;0;100;4900.0;875.0;0.0
Departamento;Roma;2;1;0;107;10500.0;3850.0;630.0
Departamento;Santa Fe;2;1;1;80;7000.0;3360.0;0.0
Departamento;Narvarte;2;1;0;75;4392.5;3034.5;0.0
Departamento;Roma;1;0;0;93;9100.0;1816.5;318.5
Departamento;Condesa;1;1;0;70;8750.0;3045.0;455.0
Departamento;Del Valle;3;0;1;147;10500.0;3563.0;0.0
Departamento;Santa Fe;2;2;1;75;9800.0;4550.0;560.0
Departamento;Santa Fe;2;1;1;92;10500.0;3010.0;882.0
Departamento;Santa Fe;1;1;1;75;5250.0;4550.0;0.0
Departamento;San Rafael;2;0;2;80;7000.0;1050.0;350.0
Departamento;Condesa;3;1;0;75;8400.0;2625.0;609.0
Departamento;Del Valle;3;2;1;117;9800.0;3423.0;717.5
Departamento;Condesa;3;0;0;120;10500.0;2625.0;490.0
Departamento;Santa Fe;2;1;1;81;5950.0;3850.0;350.0
Departamento;Santa Fe;2;1;1;76;8050.0;3668.0;731.5
Departamento;Lomas de Chapultepec;2;0;0;72;10500.0;3325.0;896.0
Departamento;Narvarte;2;1;1;80;7700.0;2761.5;241.5
Departamento;Santa Fe;2;1;1;105;9625.0;5194.0;0.0
Departamento;Santa Fe;2;1;1;100;7000.0;5054.0;931.0
Departamento;Narvarte;2;1;1;77;6300.0;2842.0;367.5
Departamento;San Miguel Chapultepec;2;1;0;80;4200.0;1400.0;290.5
Departamento;Condesa;1;2;0;70;8050.0;2383.5;486.5
Departamento;Juárez;3;0;0;100;7700.0;2520.0;675.5
Departamento;Condesa;3;0;0;75;9800.0;3815.0;0.0
Departamento;Arboledas;2;0;0;70;3850.0;1407.0;119.0
Departamento;Santa Fe;4;2;2;118;10150.0;3500.0;700.0
Departamento;Ciudad de los Deportes;2;1;0;97;2975.0;1942.5;0.0
Departamento;Santa Fe;2;1;1;80;7350.0;3990.0;644.0
Departamento;Condesa;3;1;0;134;8050.0;7000.0;0.0
Departamento;Santa Fe;2;1;1;76;5950.0;5166.0;0.0
Departamento;Santa Fe;3;2;1;118;7000.0;6125.0;525.0
Departamento;Santa Fe;3;2;1;113;10500.0;2030.0;9625.0
Departamento;San Miguel Chapultepec;3;0;0;70;5250.0;1050.0;108.5
Departamento;San Ángel;2;1;0;80;9450.0;2450.0;427.0
Departamento;Narvarte;3;1;1;81;7000.0;2100.0;311.5
Departamento;Narvarte;2;0;0;80;4550.0;1155.0;87.5
Departamento;Santa Fe;1;1;1;82;6300.0;4550.0;525.0
Departamento;Peralvillo;2;1;0;80;4900.0;2030.0;280.0
Departamento;Condesa;2;0;0;90;10500.0;2800.0;766.5
Departamento;Santa Fe;1;1;0;72;6650.0;3675.0;770.0
Departamento;Santa Fe;3;2;1;110;9800.0;5908.0;1008.0
Departamento;Narvarte;3;1;0;111;9450.0;2380.0;455.0
Departamento;Centro Histórico;2;0;0;75;5950.0;2317.0;308.0
Departamento;Narvarte;2;0;0;75;5600.0;735.0;178.5
Departamento;Santa Fe;2;1;1;98;9450.0;5250.0;875.0
Departamento;Santa Fe;3;1;1;93;10500.0;4004.0;0.0
Departamento;Santa Fe;4;2;2;146;10150.0;6825.0;910.0
Departamento;Santa Fe;3;2;1;72;9450.0;2310.0;315.0
Departamento;Condesa;3;1;1;240;9100.0;3304.0;1809.5
Departamento;Narvarte;2;1;1;85;7000.0;2450.0;315.0
Departamento;San Miguel Chapultepec;2;1;2;72;6650.0;2800.0;0.0
Departamento;Roma Norte;2;0;0;77;4900.0;1039.5;49.0
Departamento;Bosques de las Lomas;2;1;0;72;7350.0;3416.0;703.5
Departamento;Santa Fe;2;1;1;75;5880.0;4200.0;560.0
Departamento;Condesa;2;0;0;90;6650.0;2765.0;0.0
Departamento;Santa Fe;2;1;2;90;9450.0;3500.0;969.5
Departamento;Narvarte;3;1;0;115;6650.0;2520.0;455.0
Departamento;Santa Fe;2;1;1;70;8050.0;3325.0;350.0
Departamento;Narvarte;4;1;1;98;9450.0;4830.0;490.0
Departamento;San Rafael;2;1;1;90;5950.0;3150.0;0.0
Departamento;Santa Fe;2;1;1;80;10500.0;3349.5;679.0
Departamento;Polanco;2;1;1;100;10500.0;2975.0;1039.5
Departamento;Condesa;3;0;0;90;10500.0;4550.0;700.0
Departamento;Condesa;2;0;0;90;10500.0;2800.0;6230.0
Departamento;Santa Fe;3;1;1;92;8575.0;4200.0;0.0
Departamento;Santa Fe;2;2;1;70;8750.0;3150.0;315.0
Departamento;Del Valle;3;1;1;130;9450.0;4280.5;815.5
Departamento;Santa Fe;2;1;1;93;8400.0;4914.0;0.0
Departamento;San Miguel Chapultepec;3;1;0;100;6300.0;542.5;336.0
Departamento;Narvarte;3;0;0;100;7700.0;3640.0;0.0
Departamento;Santa Fe;2;1;2;90;10500.0;4200.0;1330.0
Departamento;Condesa;3;0;1;100;9450.0;4200.0;525.0
Departamento;Ciudad de los Deportes;3;1;2;136;5250.0;2079.0;0.0
Departamento;Narvarte;2;1;0;75;6300.0;1225.0;224.0
Departamento;Santa Fe;2;1;1;95;10398.5;6300.0;0.0
Departamento;Santa Fe;3;2;1;110;8750.0;5099.5;913.5
Departamento;Condesa;3;0;0;110;8750.0;4900.0;0.0
Departamento;Santa Fe;2;1;1;70;7000.0;2800.0;612.5
Departamento;San Miguel Chapultepec;2;1;0;70;5600.0;2625.0;210.0
Departamento;Santa Fe;2;1;1;75;7000.0;3493.0;728.0
Departamento;Condesa;3;0;1;130;10500.0;2800.0;1277.5
Departamento;Santa Fe;2;1;1;70;8050.0;3430.0;245.0
Departamento;San Pedro de los Pinos;2;0;0;72;3850.0;1487.5;45.5
Departamento;Arboledas;2;1;0;70;3500.0;1925.0;0.0
Departamento;El Contadero;2;1;0;99;5600.0;1155.0;0.0
Departamento;Santa Fe;3;2;1;100;10500.0;3237.5;0.0
Departamento;Condesa;2;0;0;92;10500.0;2534.0;521.5
Departamento;Santa Fe;1;1;0;80;7000.0;7000.0;0.0
Departamento;Tlalpan;2;0;0;75;9450.0;2502.5;0.0
Departamento;Condesa;3;0;0;74;8750.0;2625.0;532.0
Departamento;Del Valle;2;1;1;87;9800.0;3976.0;609.0
Departamento;Villa de Cortés;2;0;0;80;3850.0;927.5;0.0
Departamento;Santa Fe;2;1;1;85;8400.0;3661.0;0.0
Departamento;Santa Fe;2;1;1;84;7875.0;4571.0;0.0
Departamento;Nativitas;2;1;0;80;3850.0;1225.0;0.0
Departamento;Condesa;3;0;0;75;7000.0;1995.0;0.0
Departamento;Condesa;2;0;0;76;7000.0;3150.0;350.0
Departamento;Condesa;2;1;0;75;9800.0;3325.0;455.0
Departamento;Polanco;1;1;0;72;10500.0;3283.0;0.0
Departamento;Santa Fe;2;1;1;70;5950.0;3850.0;0.0
Departamento;Narvarte;2;1;1;89;7700.0;2870.0;0.0
Departamento;Lomas de Chapultepec;2;1;0;110;10500.0;4550.0;700.0
Departamento;San Rafael;2;1;0;75;5250.0;2268.0;343.0
Departamento;Santa Fe;2;1;1;70;8050.0;3430.0;0.0
Departamento;Nativitas;2;1;0;72;7000.0;2460.5;339.5
Departamento;Bosques de las Lomas;1;1;0;70;10500.0;3972.5;910.0
Departamento;Condesa;3;0;1;189;8750.0;4921.0;1015.0
Departamento;Condesa;2;0;0;95;7000.0;805.0;0.0
Departamento;San Ángel;3;0;1;112;10500.0;3836.0;0.0
Departamento;Narvarte;3;2;1;180;5250.0;7000.0;994.0
Departamento;Santa Fe;2;1;1;83;6300.0;4900.0;0.0
Departamento;Del Valle;3;0;0;108;9100.0;2835.0;0.0
Departamento;Santa Fe;2;1;1;72;7000.0;3710.0;931.0
Departamento;Santa Fe;2;1;1;78;10500.0;3150.0;507.5
Departamento;Condesa;1;1;0;70;8750.0;2677.5;0.0
Departamento;Napoles;2;0;0;88;10500.0;2502.5;787.5
Departamento;San Ángel;2;0;0;84;9450.0;2688.0;462.0
Departamento;Polanco;4;3;2;150;8050.0;6709.5;0.0
Departamento;Santa Fe;2;1;1;93;8750.0;4725.0;875.0
Departamento;Condesa;2;0;1;100;8050.0;4690.0;556.5
Departamento;Narvarte;2;0;0;80;5950.0;1592.5;98.0
Departamento;Narvarte;2;1;1;87;9800.0;3325.0;574.0
Departamento;Santa Fe;3;2;3;104;9100.0;2590.0;840.0
Departamento;Santa Fe;2;2;1;168;7696.5;5600.0;0.0
Departamento;Roma Norte;2;1;1;75;4550.0;2975.0;0.0
Departamento;Santa Fe;3;1;1;105;8750.0;6212.5;910.0
Departamento;San Miguel Chapultepec;2;1;1;86;5250.0;2919.0;301.0
Departamento;Centro Histórico;2;0;0;75;8750.0;2317.0;280.0
Departamento;Santa Fe;3;2;1;96;9800.0;4200.0;35.0
Departamento;San Miguel Chapultepec;2;1;1;76;5250.0;2940.0;248.5
Departamento;San Pedro de los Pinos;2;1;1;86;5950.0;2940.0;420.0
Departamento;Roma Norte;2;0;0;70;5250.0;840.0;45.5
